"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION","GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION",28,0.698010877230298,1.62196707962959,0.00210600210600211,0.0113354066842439,0.0080711463820399,2227,"tags=32%, list=12%, signal=28%","SLAMF1/CSF1R/CCL3/P2RY12/C3AR1/CCL5/C5AR1/CSF1/TREM2"
"GOBP_RESPONSE_TO_ANTIBIOTIC","GOBP_RESPONSE_TO_ANTIBIOTIC",37,0.665535952699382,1.60046222073419,0.00214089947351763,0.011490885901516,0.00818185220468254,3718,"tags=46%, list=20%, signal=37%","CIITA/ETS1/CYB5R4/JAK2/MEF2C/JAK1/SRD5A1/SLC1A3/EZH2/ABCB1/TP53/HPSE/SKIL/CDKN1B/MDM2/EHMT1/ZC3H8"
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",55,0.616509024194071,1.54240250269703,0.00214316330904415,0.011490885901516,0.00818185220468254,2717,"tags=29%, list=14%, signal=25%","CR1/C3AR1/C1S/CR2/C7/C3/C5AR1/C1QC/C2/CFB/C1QA/C1QB/SERPINF2/C1R/SERPINA5/C5"
"GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION","GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION",55,0.615830809754887,1.54070572356272,0.00214316330904415,0.011490885901516,0.00818185220468254,3469,"tags=36%, list=18%, signal=30%","ATM/FANCD2/ESPL1/TRIP13/STAG3/KNL1/PLK1/BRIP1/MND1/DMC1/AGO4/ZWINT/NDC1/MRE11/REC8/CCNE2/CCNE1/HORMAD1/MSH5/SIRT7"
"GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS","GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",87,0.576612420058237,1.49336915578685,0.00216807763782779,0.0116095262714532,0.00826632767338482,4554,"tags=45%, list=24%, signal=34%","ATM/NPPC/TNF/DCP2/PRKD2/XRN1/PIF1/CCNA2/CTC1/ATR/RFC3/RFC4/TP53/DSCC1/CCT8/EXOSC10/USP1/HGF/PCNA/RFC5/JADE2/TCP1/POLG2/CCT6A/TERF2/RFC2/HNRNPA1/HNRNPU/NAT10/TFDP1/TNKS2/HNRNPD/HNRNPC/TINF2/CCT5/TENT4B/CCT2/CHTF18/TNKS"
"GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS","GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",45,0.634263501717372,1.55618409443874,0.00219804374107045,0.0117196051352872,0.00834470709534309,4554,"tags=53%, list=24%, signal=41%","ATM/TNF/PRKD2/CCNA2/ATR/RFC3/RFC4/DSCC1/CCT8/USP1/HGF/PCNA/RFC5/TCP1/POLG2/CCT6A/RFC2/HNRNPA1/TNKS2/HNRNPD/CCT5/CCT2/CHTF18/TNKS"
"GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING","GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING",90,0.577258270479335,1.49791906335749,0.00219297192788892,0.0117196051352872,0.00834470709534309,1391,"tags=23%, list=7%, signal=22%","TRAT1/PTPRC/PLEK/CD3E/ZAP70/CD4/SLA2/TBC1D10C/CLEC7A/ADA/P2RX5/TNF/SLC24A4/PLCG2/CCL3/PPP3CC/CCL4/P2RX2/AKAP5/DYRK2/CD22"
"GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR","GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",186,0.51181967267442,1.36414306582873,0.00220551378446115,0.0117196051352872,0.00834470709534309,4178,"tags=32%, list=22%, signal=25%","TIFAB/CD74/PYHIN1/ATM/BATF/IFI16/E2F7/RBM38/SP100/USP15/PMAIP1/PYCARD/BRCA2/DYRK2/RNF34/AURKB/GTSE1/PPP2R5C/POU4F1/FOXM1/ATR/MDM4/USP28/CASP2/ELL3/GREM1/E2F2/CD44/TP73/TP53/E2F1/ATAD5/AURKA/TP63/CHEK1/KAT6A/USP7/CHEK2/CDKN2A/MTOR/URB2/CDKN1B/BCL3/MDM2/MAP2K6/USP10/MARCHF7/TAF1/ZNF385B/NBN/DYRK1A/BCL2L12/BAX/TP53RK/DDX5/NUAK1/DDIT4/RRN3/RRS1"
"KEGG_MAPK_SIGNALING_PATHWAY","KEGG_MAPK_SIGNALING_PATHWAY",241,0.498485540264581,1.33463450160629,0.00220286372283969,0.0117196051352872,0.00834470709534309,3937,"tags=30%, list=21%, signal=24%","RAC2/RASGRP2/CASP3/STK4/PRKCB/NFKB2/PTPN7/ARRB2/DUSP2/MAP4K1/RASGRP1/PLA2G2D/RASA2/MEF2C/TNF/ELK4/RELB/NFKB1/PPP3CC/MAP3K8/GRB2/FASLG/RASGRP3/PAK2/MAP2K1/NRAS/RAP1B/PRKACB/IL1B/RPS6KA3/TGFB1/CD14/CACNA2D4/FAS/MAP3K14/MAX/MAP4K4/SOS1/TP53/PPP3R1/PRKCA/RASGRP4/ARRB1/MAP3K3/STMN1/RPS6KA4/KRAS/DUSP10/IKBKB/NFATC2/RAP1A/PPP3CB/CDC25B/CHUK/MAP3K7/CRKL/MAP4K2/GNA12/MAP3K1/MAP3K2/TAOK3/MAP2K6/CACNA1F/TAB2/MKNK1/TRAF2/PPP3CA/TAOK1/TGFBR2/MAPK12/FGF7/HSPA8"
"GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS","GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS",260,0.495189048171563,1.3279541999911,0.0022017614091273,0.0117196051352872,0.00834470709534309,3504,"tags=28%, list=18%, signal=23%","CCL19/FCMR/LILRB1/ITGA4/ITGAM/FCGR2B/GRK2/ITGB2/FCHSD2/FCHO1/ARHGAP27/ARRB2/FCER2/BMP2K/CLEC9A/CCR7/RIN3/PLCG2/ACHE/TFR2/SLC9B2/CBL/GRB2/EPS15/GRK3/B2M/MX2/ADRB2/PIKFYVE/LILRB4/C3/CAP1/TF/TNK2/GREM1/CD14/CBLB/ARF6/ANKRD13D/HMMR/FCER1G/DNM2/RABEP1/PPP3R1/CCDC32/MSR1/ARRB1/SIGLEC1/UNC119/HAMP/STAB1/FCGR1A/GAS7/TFRC/SORL1/SNAP91/SYK/APOC1/NLGN3/INPP5F/NEU3/APOE/SCYL2/ARAP1/RALA/CCL21/ITCH/MDM2/M6PR/GAK/ITSN2/ANKRD13A/CXCL16"
"GOBP_REGULATION_OF_BODY_FLUID_LEVELS","GOBP_REGULATION_OF_BODY_FLUID_LEVELS",337,0.478320056328409,1.28691102217967,0.0022,0.0117196051352872,0.00834470709534309,3210,"tags=23%, list=17%, signal=19%","LCK/PTPRO/PLEK/FERMT3/VAV1/WAS/TIFAB/FLI1/PTPN6/TSPAN32/DGKA/PIK3CG/TREML1/P2RX1/JAK2/ADRA2A/GP1BA/LYN/ADA/UBASH3B/ANGPTL6/CD40LG/STAT5A/PLCG2/NLRP6/GNA13/IL6R/DGKZ/CD40/SH2B3/P2RY12/VDR/TLR4/SERPINE2/OAS2/HPS5/RAP2B/WNK1/SELP/ABCB1/PRKACB/AQP3/STAT5B/SVEP1/ADORA2A/IL6ST/CYBA/PIK3CA/TP73/FCER1G/EMILIN1/PRKCA/USF1/SERPINF2/KCNN4/MED1/PLSCR1/AKAP11/HIF1A/STK39/DGKE/HPSE/CREB1/DGKH/HAS2/SYK/DGKQ/TLN1/JMJD1C/NCOA1/MYH9/APOE/NR1H3/XBP1/GNA12/TFPI2/MERTK"
"GOBP_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION","GOBP_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION",15,0.77800592590704,1.63293172212027,0.00222106088319833,0.0117871842540181,0.00839282543594085,3114,"tags=73%, list=16%, signal=61%","NDC80/CHFR/TTK/KNL1/PKMYT1/CDC20/CCNB2/ZWINT/CDC25B/CDC25C/CDC25A"
"GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS","GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS",33,-0.553331143343681,-1.79775582461782,0.00224763866884659,0.011897919560883,0.00847167226484276,3649,"tags=48%, list=19%, signal=39%","UROS/PPOX/RSAD1/SLC25A39/SUCLA2/SRRD/FECH/SLC11A2/TMEM14C/TMEM14B/UROD/SLC25A38/ATP5IF1/NFE2L1/ALAD/PGRMC1"
"GOBP_RESPONSE_TO_ETHANOL","GOBP_RESPONSE_TO_ETHANOL",107,0.563187099073994,1.47293387525307,0.0022455853832806,0.011897919560883,0.00847167226484276,3193,"tags=29%, list=17%, signal=24%","ADCY7/CD4/VCAM1/CYBB/SPI1/CD27/NPPC/MYD88/TNF/DBH/CASP8/TBXAS1/TP53INP1/CBL/BAK1/TNC/TGFB1/ITPR2/CDK1/PRKCA/GATA3/GRIN1/HPGD/BIRC2/EEF1B2/CREB1/TACR1/SOD2/GRIN3A/IL2/POLB"
"GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE","GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE",84,0.580524600502572,1.50118352611143,0.00227319694151684,0.0120179422060395,0.00855713195457449,2632,"tags=23%, list=14%, signal=20%","CCL19/RNASE6/CXCL13/CCL3/LTF/CCL4/B2M/CCL22/CCL5/XCL1/XCL2/CCL4L2/CXCL9/CXCL10/GNLY/CXCL11/CCL18/HAMP/CXCL12"
"GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN","GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN",22,0.725209456441825,1.62591526639864,0.00228185806530519,0.0120484419519156,0.00857884867991464,1300,"tags=32%, list=7%, signal=30%","SKAP1/NCKAP1L/CD3E/PTPN6/CXCL13/P2RY12/CCL5"
"GOBP_SPERM_FLAGELLUM_ASSEMBLY","GOBP_SPERM_FLAGELLUM_ASSEMBLY",52,-0.483353105203858,-1.72503980300512,0.00228930170973577,0.0120724442060243,0.00859593899804851,2533,"tags=37%, list=13%, signal=32%","CFAP57/SPEF2/BBS2/LRRC46/CFAP221/CCDC146/CFAP65/SPAG16/CFAP206/RSPH6A/CFAP69/BBS4/CFAP53/ZMYND12/TTLL5/DNALI1/IFT81/TTLL1/BBOF1"
"GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS","GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",240,0.496841209564965,1.33032510107216,0.00230276331597917,0.0121280808778372,0.00863555396158003,2711,"tags=20%, list=14%, signal=17%","ADAM8/CASP3/FCGR2B/IL27RA/CORO1A/CASP4/ATM/AGAP2/PTK2B/CDK5R1/JAK2/NPPC/MEF2C/TNF/KDM2B/CASP8/IL10/CCL3/MYB/WNT1/PARP1/FASLG/TERT/FBXW7/CASP10/POU4F1/KIF14/CASP2/ADORA2A/IL6ST/CASP7/PIK3CA/TP73/PYCR1/ROCK1/TP53/XRCC2/CX3CR1/NR3C1/GATA3/TREM2/SNX6/HIF1A/KRAS/LIG4/UCP2/EGLN3"
"GOBP_EXTRACELLULAR_TRANSPORT","GOBP_EXTRACELLULAR_TRANSPORT",47,-0.49229595841671,-1.71036799617169,0.00231461887553614,0.0121751290852065,0.00866905368322812,2510,"tags=36%, list=13%, signal=31%","VANGL1/SPEF2/CFAP221/NPHP3/SPAG16/DNAAF4/CFAP53/CCDC40/NME7/STK36/TTLL1/DNAAF3/DNAAF1/DPCD/SPA17/NME5/GAS8"
"GOBP_V_D_J_RECOMBINATION","GOBP_V_D_J_RECOMBINATION",19,0.750866616675288,1.64021829823913,0.00239398821781161,0.0125767401203066,0.00895501267378126,3193,"tags=68%, list=17%, signal=57%","BCL11B/ATM/LEF1/TCF3/DCLRE1C/HMGB2/PRKDC/LIG4/HMGB1/LIG1/CYREN/XRCC4/POLB"
"GOBP_VIRAL_LIFE_CYCLE","GOBP_VIRAL_LIFE_CYCLE",284,0.48970105051019,1.31500730978866,0.00240072021606482,0.0125962221915945,0.00896888448743293,3028,"tags=28%, list=16%, signal=24%","SLAMF1/CD74/CD86/ITGB7/CD4/GRK2/SELPLG/CD28/CXCR4/APOBEC3G/CHMP7/APOBEC3F/CCR5/IL32/IFI16/TNF/GPR15/TNFRSF4/TRIM38/APOBEC3D/CBL/UVRAG/HAVCR1/ISG20/LTF/CR1/LGALS9/SMC6/EPS15/APOBEC3C/ZC3HAV1/CD80/CR2/LAMP3/ADARB1/CXCR6/PIKFYVE/CCL5/SRPK1/OAS2/TOP2A/KPNA2/USP6NL/IFIH1/BST2/NOTCH1/ADAR/TNFRSF14/TRIM21/MITD1/CDK1/CLEC4G/PABPC1/SCARB1/NR5A2/YTHDC2/SIGLEC1/OASL/CD209/PLSCR1/IDE/ZC3H12A/NUP153/AICDA/TFRC/DDX6/IFITM1/TRIM25/ANPEP/CH25H/TNIP1/NPC1/ATG16L2/TRIM11/SLC1A5/HMGB1/MYH9/APOE/HLA-DRB1"
"GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE","GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE",16,0.769557613792333,1.63467443543221,0.00241547772709206,0.0126577109573151,0.00901266631571722,3025,"tags=62%, list=16%, signal=53%","NCF1/HCK/PIK3CD/PIK3CG/CYBC1/SLAMF8/LIPA/TREM2/DUSP10/LBP"
"GOBP_POSITIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE","GOBP_POSITIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE",17,0.767625185502189,1.64536498764646,0.00243778255261359,0.0127315734464485,0.00906525860274705,1865,"tags=47%, list=10%, signal=42%","MAD1L1/SKA3/SKA1/UBE2C/ESPL1/DLGAP5/RB1/CDC20"
"GOBP_MITOTIC_DNA_REPLICATION","GOBP_MITOTIC_DNA_REPLICATION",17,0.767502524518538,1.6451020701554,0.00243778255261359,0.0127315734464485,0.00906525860274705,3027,"tags=76%, list=16%, signal=64%","BRCA2/BCL6/TK1/RAD51/GINS1/MCM6/CDC45/MCM3/MCM4/POLA1/MCM2/GINS3/LIG1"
"GOBP_MITOTIC_RECOMBINATION","GOBP_MITOTIC_RECOMBINATION",29,0.685004554889884,1.60122240897359,0.00243874114504703,0.0127315734464485,0.00906525860274705,3916,"tags=48%, list=21%, signal=38%","TEP1/BRCA2/SMC6/GEN1/EME1/TERT/RAD51/ANKLE1/DMC1/MRE11/SMC5/TERF2/ERCC4/RAD54B"
"GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION","GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION",39,0.649584953135236,1.57099607839301,0.00245070736326167,0.0127780311331015,0.00909833785609826,2108,"tags=33%, list=11%, signal=30%","SEPTIN1/ATM/NDC80/SKA3/FBXO5/SKA1/TOP2A/TTK/TRIP13/NCAPH/PLK1/CCNB2/AURKA"
"GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN","GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN",27,0.703078645655745,1.62455404804405,0.00247437256981265,0.0128852951572994,0.00917471302859482,2989,"tags=52%, list=16%, signal=44%","JAK3/FLT3/JAK2/CSF1R/IL18/PTPN2/IFNG/PARP14/TNFRSF18/IL12A/IL21/PARP9/INPP5F/IL15"
"GOBP_KINETOCHORE_ASSEMBLY","GOBP_KINETOCHORE_ASSEMBLY",17,0.766626575494538,1.64322451860775,0.00253245080112202,0.0131712734550241,0.00937833807419915,2481,"tags=53%, list=13%, signal=46%","KNTC1/CENPK/RNF4/DLGAP5/CENPF/CENPE/CENPA/CENPH/CENPW"
"GOBP_POSITIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY","GOBP_POSITIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY",28,0.695112978637139,1.61523323597251,0.00257400257400257,0.0133706916749311,0.00952032977233135,1299,"tags=36%, list=7%, signal=33%","PTPN22/TLR6/BTK/MYD88/P2RX7/PLCG2/KCNK6/TLR4/GBP2/GBP5"
"GOBP_PROSTAGLANDIN_SECRETION","GOBP_PROSTAGLANDIN_SECRETION",16,0.763177575202089,1.62112212200742,0.00258531540847983,0.0133888137312588,0.00953323321491958,1879,"tags=31%, list=10%, signal=28%","P2RX7/TNFSF11/IL1B/ACSL4/PTGES"
"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION","GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION",16,0.762501866793323,1.61968679963283,0.00258531540847983,0.0133888137312588,0.00953323321491958,2207,"tags=62%, list=12%, signal=55%","SLAMF1/TBX21/IL18/ARID5A/IL18R1/XCL1/IL1B/DENND1B/NLRP3/GATA3"
"GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION","GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION",49,0.631087018178581,1.56303472848458,0.00258713275411985,0.0133888137312588,0.00953323321491958,3347,"tags=45%, list=18%, signal=37%","NCKAP1L/CARMIL2/HCK/EVL/FCHSD2/PTK2B/CCR7/CRACD/ARPC2/PYCARD/GRB2/RICTOR/VASP/ALOX15/ARF6/FCHSD1/PFN1/WASHC2C/CDC42EP3/MTOR/CCL21/NCK1"
"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",296,0.48441590426443,1.30161896990445,0.00260078023407022,0.0134427425001694,0.00957163210083569,3082,"tags=22%, list=16%, signal=19%","TNFAIP3/PIK3R6/PPP1R16B/ITGAX/PTPN6/PRKCB/ITGB2/CYBB/PIK3CD/PIK3CG/CXCR4/CXCL13/ETS1/BTG1/CXCR3/PTK2B/CCR2/TNF/TMIGD2/SP100/ADAM12/IL10/JAK1/PDE3B/CD40/C3AR1/PRKD2/VASH2/ADGRB1/ALOX5/FASLG/TERT/CEMIP2/ERAP1/C3/C5AR1/WNK1/SEMA5A/STAT1/GREM1/IL1B/TGFB1/E2F2/CCM2/MINAR1/ROCK1/CX3CR1/CXCL10/EMILIN1/PRKCA/ADGRG6/VASH1/HIF1A/ZC3H12A/STAB1/AGO2/CXCL12/SP1/WARS1/CCR3/GATA4/CD160/HMGB1/QKI/XBP1"
"GOBP_RESPONSE_TO_TUMOR_CELL","GOBP_RESPONSE_TO_TUMOR_CELL",47,0.626987343400391,1.54687286684934,0.00261324041811847,0.0134904084038185,0.00960557164058937,3028,"tags=43%, list=16%, signal=36%","LAPTM5/CD226/SPI1/CRTAM/IL4I1/PDCD1/ABI3/PRF1/HAVCR2/NKG7/IL12B/IL12A/CD274/NOTCH1/TGFB1/FBXO38/HLA-A/CD160/HMGB1/HLA-DRB1"
"GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY","GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",66,0.595741552456483,1.51337082855641,0.00263435194942044,0.0135825621550564,0.00967118784974832,3276,"tags=30%, list=17%, signal=25%","TNFAIP3/LAPTM5/TMC8/CASP4/CASP1/CARD8/CDK5R1/CASP8/CARD16/CYLD/OTULIN/PYCARD/PTPN2/NRDC/TANK/IKBKB/ADAM17/SYK/TRAIP/DICER1"
"GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS","GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS",345,0.476360162595707,1.28179863293966,0.0026997300269973,0.013902441647059,0.00989895155302634,4930,"tags=37%, list=26%, signal=28%","PATL2/RNASE6/TNFRSF1B/TRAF5/ATM/ZC3H12D/TUT7/CNOT6L/MYD88/RBM38/GTSF1/PRR5L/ISG20/DCP2/ERI1/ZC3HAV1/ARID5A/SLFN14/EXOSC9/TENT5C/XRN1/OIP5-AS1/OAS2/FEN1/DNA2/RC3H2/SENP1/IKBKE/PAN3/APAF1/CNOT11/ROCK1/CNOT9/PABPC1/E2F1/IGF2BP3/PRKCA/SMG1/FAM76B/AGO4/TENT4A/FBH1/ERN1/RBM33/POP1/EXOSC10/ZC3H12A/INTS4/INTS8/AGO2/CNOT1/INTS2/SLFN13/DNASE1/CELF1/LSM6/ZCCHC7/PATL1/SMG9/CNOT8/QKI/DIS3/ZHX2/AGO3/UPF2/TUT4/NSUN2/DICER1/XIST/RNASEH2B/RC3H1/NCBP1/BOLL/ANGEL2/INTS13/INTS9/HNRNPU/EXOSC8/TENT2/DNASE1L3/IGF2BP1/DCPS/TRAF2/TBRG4/EXOSC2/GTPBP1/ZC3H18/LSM7/METTL3/ELAVL4/BAX/HNRNPD/SERBP1/CARHSP1/HNRNPAB/HNRNPC/RNASET2/PABPC4/DDX5/TNRC6B/EXOSC3/SECISBP2/TNRC6C/SLFN12/MTREX/TRNT1/INTS6/TENT4B/SRSF1/NOCT/EXOG/TARDBP/RNASE2/LRPPRC/SMG7/EDC4/XRN2/YTHDF2/CAPRIN1/FUS/THRAP3/YBX1/ROCK2/CNOT6/RNASEL/PDE12/YTHDF3"
"GOBP_PODOSOME_ASSEMBLY","GOBP_PODOSOME_ASSEMBLY",20,0.726504207235907,1.60262801197171,0.00272783632982021,0.0140298347531247,0.00998965922993288,2269,"tags=40%, list=12%, signal=35%","BIN2/HCK/LCP1/TNF/DBNL/ASB2/FARP2/DIAPH3"
"GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX","GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX",18,0.758014076671682,1.63977159936897,0.00275397271063731,0.0141467944667263,0.0100729380213848,1644,"tags=56%, list=9%, signal=51%","HLA-DRA/HLA-DOA/HLA-DMA/HLA-DPA1/HLA-DPB1/HLA-DMB/HLA-DOB/B2M/HLA-DQB2/TAPBP"
"GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION",41,0.646072751595847,1.57050602929781,0.00277407900577008,0.0142325284951209,0.0101339831971222,3957,"tags=46%, list=21%, signal=37%","TLR7/IRF1/IRF5/TLR4/ZC3HAV1/TLR8/TLR2/TBK1/OAS2/RIPK2/IFIH1/HMGB2/IRF7/HMGB1/STING1/OAS3/OAS1/DDX3X/POLR3D"
"GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT","GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT",170,0.514242144974334,1.36822739908522,0.00281180960032135,0.0144083626014007,0.0102591823055682,2999,"tags=28%, list=16%, signal=24%","CD4/CRACR2A/TRPV2/P2RX1/CXCR3/CTSS/ADRA2A/P2RX5/P2RX7/MS4A1/CD19/ATP2B1/CCL3/P2RY12/PPP3CC/BAK1/IFNG/TMSB4X/STIM2/CCL4/P2RX2/AKAP5/CCR1/CCL5/FXYD7/XCL1/CXCL9/FXYD5/CXCL10/NTSR1/PPP3R1/STAC3/TRPV3/TREM2/KCNN4/GRIN1/CASK/LILRA2/CXCL11/CASQ1/STK39/PKP2/CXCL12/PPP3CB/CNTN1/TRPA1/LILRA5/P2RY6"
"GOBP_CELL_RECOGNITION","GOBP_CELL_RECOGNITION",141,0.533619307011479,1.41048227575229,0.00282628444534168,0.0144647432423752,0.0102993269972493,2457,"tags=23%, list=13%, signal=20%","CCL19/NCR3/CD5/CD226/CD6/DOCK8/CASP3/DOCK2/CORO1A/CRTAM/CLEC7A/CNR1/CDK5R1/CCR7/PRF1/HAVCR2/MYO18A/ROBO2/ADGRB1/ST6GALNAC6/FCN1/FOLR2/SEMA5A/EMB/ROBO1/ASTL/CFP/SCARB1/TREM2/CD209/CCT8/FCGR1A"
"GOBP_AEROBIC_RESPIRATION","GOBP_AEROBIC_RESPIRATION",173,-0.308939460019481,-1.28100220373183,0.00283117531619855,0.0144719955426787,0.0103044908505619,5368,"tags=49%, list=28%, signal=36%","ATPSCKMT/NDUFB5/TRPV4/NDUFAF1/NDUFA4/BCL2L13/UQCC3/COX6A1/NDUFB4/NDUFB1/NDUFS6/NDUFA10/MLXIPL/IDH3G/NDUFA11/NDUFS3/NDUFA1/COX6C/STOML2/COX7C/COX7B/NDUFA6/UQCR10/ATP5ME/ATP5F1D/FXN/NDUFA12/CAT/NDUFS5/ATP5F1B/NDUFB6/IDH3B/UQCR11/NUPR1/NDUFV1/SURF1/FH/NDUFS4/NDUFB11/NDUFB7/COX5B/ACO1/MTCH2/NDUFA3/ETFRF1/COX8A/COL6A1/NDUFS8/SLC25A14/NDUFB9/ME3/NDUFC1/NDUFB10/ARL2/NDUFA8/ATP5PD/PARK7/SUCLA2/NDUFS2/CHCHD10/UQCRC1/COX4I2/OGDH/MFN2/COX7A1/NDUFB2/PDHA1/UQCC2/COQ9/NDUFV3/SUCLG1/SDHAF4/SDHC/MTFR1L/OGDHL/NIPSNAP2/SIRT3/SNCA/NDUFA5/PINK1/ATP5IF1/DNAJC30/MDH1B/NDUFC2/SLC25A23"
"GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY","GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY",25,0.708867106297028,1.61839183121256,0.00287597363690833,0.0146829732492158,0.0104547132466559,3731,"tags=52%, list=20%, signal=42%","CASS4/PTPN1/CSF1R/RAP2C/ABI1/RAP2B/UNC119/SNX6/SOCS4/ADAM17/LILRA5/ZGPAT/MVP"
"GOBP_REGULATION_OF_PLATELET_ACTIVATION","GOBP_REGULATION_OF_PLATELET_ACTIVATION",50,0.62006140580246,1.53867002695183,0.00291891891891892,0.014883985576764,0.0105978399967964,2110,"tags=30%, list=11%, signal=27%","PLEK/JAK2/GP1BA/LYN/UBASH3B/IL6R/SH2B3/TLR4/SERPINE2/SELP/SVEP1/IL6ST/FCER1G/EMILIN1/PRKCA"
"GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION",22,0.711228904666942,1.59457095288818,0.00293076077665161,0.0149078747198176,0.0106148497764979,2515,"tags=45%, list=13%, signal=39%","SLC7A5/LYN/TNF/MYB/PRKCH/LTA/PPP1CC/IL1B/E2F1/KRAS"
"GOBP_SYMBIONT_ENTRY_INTO_HOST","GOBP_SYMBIONT_ENTRY_INTO_HOST",133,0.536525000560432,1.41516202878088,0.00292751867555017,0.0149078747198176,0.0106148497764979,3331,"tags=34%, list=18%, signal=28%","SLAMF1/CD74/CD86/ITGB7/CD4/GRK2/SELPLG/CXCR4/CCR5/GPR15/TNFRSF4/TRIM38/CBL/UVRAG/HAVCR1/CR1/LGALS9/EPS15/CD80/CR2/LAMP3/PIKFYVE/TNFRSF14/TRIM21/CDK1/CLEC4G/SCARB1/SIGLEC1/CD209/PLSCR1/IDE/NUP153/TFRC/TRIM25/ANPEP/CH25H/NPC1/TRIM11/SLC1A5/HMGB1/MYH9/HLA-DRB1/ICAM1/TRIM62/ITCH"
